"","condition1","condition2","condition3","condition4","condition5","condition6","condition7","condition8","condition9"
"Plcl1",0.192425646246324,0.276709158137439,0.238087884676768,0.186390666447539,0.176986021605132,0.167763025182537,0.218589100884618,0.440906155688069,0.353358924785495
"Gm6644",14.9577522810792,12.978233982453,12.589794858228,18.6392430234923,18.8579555580323,16.4372001724591,18.6818037861714,14.4193888738303,17.4009293222193
"Satb2",0,0.00492832488905364,0,0.00136693881828998,0.0043838643917844,0.00169585851574758,0.0571725493368739,0.0163924275627808,0.0653555205189411
"9130024F11Rik",0,0,0,0,0,0.169465758589737,0.499905545461144,0,0.290263283166956
"4930558J18Rik",0.16218705622103,0.400803021528895,0.562591902327296,0.291816632424276,0.133696499349817,0.172397628123817,0.10171084830427,0.633240290869585,0.162406766306152
"1700066M21Rik",13.4989298209094,31.9996242417166,29.0036664157357,14.2922245796097,12.557841638276,14.9380059221016,16.9915717579798,26.6872787842379,24.9619727715435
"Tyw5",6.61070428499027,10.260201801826,12.8383690775503,6.42379069553664,5.40513187610686,7.5581857055488,11.2381937695558,14.9099138817083,14.7070929776695
"Maip1",9.09752150847967,13.0389501661748,13.4310244787329,9.04133125003627,10.8648244175788,8.64917734949998,12.8481878600428,14.1082205572225,14.2820363998852
"Spats2l",0,0.0105797521039806,0.00270007167094653,0.00440166004607498,0,0,0,0.0404685156693231,0.0124711331836601
"Kctd18",28.7796611279153,47.6026177440875,36.0552839834415,22.2772847240168,20.7358699137243,28.5020957863879,27.0784013345875,44.3213542214984,48.529913321035
"Sgo2a",1.88738065390558,6.09929815716729,5.43668743811367,1.68550481477404,1.14692913724197,1.49693511549627,2.62736591530598,6.03397386312624,3.23139652100185
"Aox1",0,0,0,0,0,0,0,0,0.0141558504440806
"Aox3",0,0,0,0,0,0,0.00304906731217312,0.00349689601940522,0
"Aox2",0.00327123139402999,0.0090944948972572,0,0.00504496695638432,0,0,0.005275174323047,0,0
"Bzw1",258.63776758822,398.63985099856,393.14250222145,244.06736037774,233.105033131823,205.542119729129,283.269909681481,415.270456648031,349.454345289423
"Clk1",250.51803112027,480.50109265602,396.580072828712,178.069856278963,166.810186683037,262.945317313901,426.315473861728,748.118361203057,798.498100957163
"Ppil3",24.4217505954945,38.8881869288413,32.069396913244,25.5776385729562,26.7045612873394,27.2862554065206,35.1208848399547,39.5629671689106,36.90000524943
"Nif3l1",8.63758506980807,11.3636409396274,10.3693288529509,7.41877046261905,7.0805317879564,5.90230851825332,15.0948606558804,20.3428234239068,20.6929958942076
"Orc2",12.0803936082904,19.5787398392055,16.2019712839078,12.1057167171625,10.4243855356024,10.0198976285962,11.4696471042435,17.7553393435464,16.7341214952759
"Ndufb3",34.3032667984847,41.2557864534621,33.9864404543653,42.2321399676958,46.9820020607398,44.1075727925435,55.706865783344,44.517889346607,48.1505771310054
"Gm20257",19.5571363377928,19.5622898744997,32.8918720193277,14.921144306982,18.040878252362,29.2027048991929,17.1038104518613,36.0741470030883,36.2848206211739
"Flacc1",0.0348775859602306,0,0.0123732429575919,0.00672362512359023,0.0215631163360241,0.0250244929106607,0.0421825890037266,0.161260381698173,0.0500060117611032
"Cflar",50.2482503970826,77.2480800787425,54.9516684707187,38.5535808482948,27.7233922796885,37.4059331649064,34.1501742997001,57.3540483099355,55.6097706595804
"Casp8",27.7685424091667,44.4466677992717,40.8969621312635,19.3124009029333,19.1886193045828,23.9170311686645,22.2211830246027,40.9831819043863,34.0946047577063
"Trak2",13.3826719978462,18.8542690379878,16.2511248482485,11.7280058711106,9.97335037662121,9.64957748167462,14.2644990795235,21.5145450031093,21.2581320130994
"Stradb",5.15165075253851,8.03240567879964,7.0067423626027,6.94302728357802,7.03160645233217,6.09831947049534,8.14729658974679,10.3051733532662,9.9192639300921
"C2cd6",0,0,0,0.0052076895189495,0,0,0.00272266104716491,0.00312254916118429,0.0110661299754197
"Tmem237",4.78012181441272,8.79787903568758,9.26488960019827,6.19043503788776,6.89917209576748,6.38938480597827,11.1865874877184,14.3235700804821,15.2422118215011
"Mpp4",0.124440400681001,0.367584895710332,0.4193939189099,0.119946748230003,0.0384677259464797,0.156249385331213,0.17558806957759,0.323642236195695,0.414183245654321
"Als2",8.12230679211306,13.5708970903124,11.1799139836455,8.47515230889395,5.83298221098573,6.80324151557651,7.24250687022617,10.9506290971485,10.7445898514759
"Fzd7",0.205985543157825,0.381779671629962,1.16921356846175,0.423567410780184,0.169801133817612,0.328430207955157,2.82345725417926,3.42862910485047,2.92520685285992
"Gm973",0,0,0.00779942802195613,0.00211910613805097,0.00679611539061777,0,0,0.0279537187335352,0.00900602997550132
"Sumo1",34.6483217293134,44.9332642848136,52.3161541189463,39.0994866463125,32.8829458814302,31.3459789885391,43.308508544912,50.5056530606971,46.4013788160852
"Nop58",35.7539765971447,57.2855751970662,48.7036121479225,30.1448036170095,30.0072717435633,30.7124511008127,50.2135754414113,54.9275164555933,68.2718078184762
"Snord70",24.9203642024146,0,17.6815976438131,9.60818716246182,0,5.96007875492962,30.1398577921156,86.4165480357752,61.2510294139478
"Snord11",0,14.5712574672102,14.8749948432079,0,0,10.0280690162308,4.22595889677811,29.0798542596577,47.2345901432957
"Bmpr2",0.0377189769502203,0.0887312410461647,0.102932773644159,0.0760698455522095,0.0215259787315509,0.0305328147247785,0.201191930816796,0.17708091176808,0.116479737930182
"Fam117b",19.2521982047558,23.6530404723253,19.3531407963785,20.3466906906554,16.5983102172117,14.1823230608159,17.0907654693359,25.125857516018,23.913990358911
"Ica1l",0.171037926539558,0.339650067684486,0.537431596129589,0.14602027109356,0.0604253928427637,0.175312648604904,0.344768823139237,0.547920295318867,0.480444666941335
"Wdr12",6.10539131293845,9.80240881617484,7.71082106835543,5.93199961826099,7.83243345350835,5.21289927989753,13.525295434578,11.333924614723,13.5056353859627
"Carf",0.681645124552197,1.41718406945886,0.857941702680576,0.43421134115098,0.337142441850479,0.606738948771355,0.841140830550481,1.52375993293376,1.6219770745234
"Nbeal1",1.02417882819076,1.94192662151339,1.35606301175305,0.811234578989741,0.355015896224287,0.5739360880632,1.12639586549642,1.80302002797426,1.80985722056015
"Cyp20a1",2.26469050030991,4.86055819224137,4.86766352328784,2.11038386291064,2.48104413985233,2.44176681056945,3.63418681025177,5.16389762478249,5.17347077152727
"Abi2",3.98753692625959,6.0433702260749,6.13004889170649,3.69763115853858,2.85906352587167,2.98907800413208,3.16304562055305,5.4158154739368,5.13107751121734
"Raph1",4.00985568570875,6.65583646502377,5.2641154684656,3.89628135091587,2.76975186336539,3.18223608855468,4.59010093832578,8.30008020026553,9.5514578207863
"Cd28",276.488585867856,381.599256247543,321.072561278484,255.787525688964,188.794056694728,215.305303834465,194.425288468034,440.607985326317,453.359695142531
"Ctla4",371.226673879257,448.342267618076,559.75580073208,243.509257534064,115.865180426398,323.400806824111,253.252132546813,718.316823022637,762.144063852018
"Icos",32.0793527092869,47.3578873090854,40.6081783087984,35.8836290193209,26.8206983336875,39.2740676899053,23.2872815322278,47.5285872191049,72.5328669452387
"Pard3b",0.0381704917073122,0.0375077437367312,0.0270828817248909,0.0307023911606269,0.0471979198460887,0.0242391895637875,0.149904188534299,0.0599442116196862,0.128865129384945
"Nrp2",0.0457904348470383,0.103434508612235,0.174630603549482,0.0331026764411886,0.0884687513573986,0.0903496198721736,0.419973345500431,0.291111077432955,0.128960060109019
"4930487H11Rik",0,0,0,0,0,0,0.209359431583503,0.160072592254996,0
"Ino80d",24.4564840722833,35.9091274335991,29.4389143733723,19.4294495032447,10.3504491289752,17.9454261673696,23.5124476750494,38.2298997256255,35.4503145776108
"Ino80dos",0.873989726847946,2.22035042478106,1.97795852706888,0.726232058771358,0.91299735251377,1.07397015237146,0.84442035502763,1.47705089747856,2.1049436292038
"Ndufs1",25.4271180199278,39.4477628353074,34.3479839396561,20.2507485409781,20.8376051682015,20.0190205069885,28.2090481887397,38.4073546825667,40.3781374127035
"Eef1b2",1081.5325595027,1171.34018417006,1188.32330247977,1263.75255815806,1672.79222391006,1260.94464866534,2328.32187631872,1460.96440123742,1861.19389521787
"Snora41",102.272733618317,113.733177752915,136.836788845262,72.1039178209524,65.0368395819476,156.544369421514,183.773115210333,343.168014648261,440.501503572875
"Gpr1",0,0,0,0,0.0257504857156475,0,0.00839568006360634,0.00962878716301616,0
"Adam23",0.0153874468565814,0.00611133152987627,0.0311936101591127,0,0,0.00210293636292462,0.347392271254542,0.0101636521202311,0.0126067841861197
"Fastkd2",5.49816962934298,10.3249084148836,7.92568428280846,4.7542817941754,3.71316607516106,4.77413803698769,11.1706347271497,14.1528089961495,14.7142225882239
"4933402D24Rik",0,0,0,0,0,0,0,0.0212646054548649,0
"Klf7",0.820489014923933,1.338660653464,0.945662973180523,0.501992162847038,0.295311228880363,0.807039677416536,0.683299972110554,1.31797190586416,1.77364719035827
"Creb1",18.0273626342793,30.3117494349254,25.1833071800878,15.5194085333934,12.4685544127871,13.7853975723644,21.0554006433911,32.5234732127562,23.4723045501391
"Mettl21a",14.9716392799487,20.3238846181864,20.4570698208994,15.1525502115763,18.8378884594206,17.9873825619241,18.8383008313071,31.1503646054569,38.7388894187975
"2810408I11Rik",0.275391847941613,1.44618818898917,1.2158044158752,0.637073293924699,0.567537984799067,0.380548073593412,0.666143645947508,1.2167133906251,0.902503352499092
"Ccnyl1",2.65711621343024,4.33594535280038,4.41266648294998,2.1751346790756,1.7022863186138,2.31170702888882,4.07526941836072,6.65017892838139,7.57199733847859
"Fzd5",35.9436324911721,44.1574127999789,34.4598187918524,27.6811431346721,20.4909695928633,24.0656926676179,36.9761122044382,46.6518807492451,54.7594818783948
"Plekhm3",1.40383598907159,1.51078701068461,1.12038769118196,1.03848447566416,0.732805029728564,0.900352020091273,2.89407022692404,2.77474495458094,3.72145000391206
"D630023F18Rik",0.0184157738807581,0,0,0,0,0,0,0.0340589481011049,0.0301757255896936
"Idh1",2.63075119514078,5.23831058171995,4.20401178546734,3.31703834371596,4.22001887611833,3.32163590960745,7.97827188361371,10.7499655039335,9.32042652580888
"Pikfyve",3.53836562755342,5.88633700013263,4.77667557092838,3.03010010636369,2.05891717804965,2.97990982743318,7.22792739448722,9.07267939216616,9.76998475683884
"Map2",2.92567528096747,5.64694497163345,5.56478591389783,4.14810665092143,2.71931507642783,3.24092872028176,2.91085244232024,5.01671145747936,4.62693499308127
"Unc80",0.00142807330638315,0,0,0,0,0,0,0.00264114204168729,0.00234001288756106
"Rpe",34.0200729490539,61.586312390661,54.7705541349356,41.7585232629197,41.6140564951486,33.5777801834377,35.1472834411087,48.4357730633191,39.7625973424748
"Kansl1l",1.99420176766448,3.10809441912909,2.23435722668481,1.81993149922303,1.2121618381668,1.8724438852762,2.19261926430904,2.88409543558235,2.5937737868356
"Acadl",61.7253115669274,113.932326024761,86.9706879517241,66.5575053071006,69.4833236407054,74.6833421786985,48.8096886048709,59.5988796503329,52.8037281845258
"Myl1",0,0.044217004018797,0.857635413868302,0.0735851721415842,0,0.0152152677622113,0.0256476480417148,0,0
"Lancl1",10.8125117597399,10.6503598679017,9.54080680037486,8.86871045728956,9.87825046338013,9.87446878296778,10.9670442325918,11.91708439828,14.5080484533884
"Erbb4",0,0,0,0,0.00113848054444469,0,0,0,0
"Ikzf2",2.15932151385243,5.39815697859892,3.81811495670129,2.59469047445807,1.81254434312978,2.25557193350901,14.0660849766634,13.9182141986163,3.48577784662933
"Spag16",0,0,0.00208675858418148,0.000850459080830222,0,0,0.000296422153325199,0,0
"Bard1",1.95653499668405,5.42728057893466,5.67705899587472,1.93060395302893,1.16362665562258,2.21928752387355,2.30456431844103,4.80443229625975,2.11577685182329
"Atic",25.8985064192322,44.2737519563981,37.4462349956644,27.8787717586102,30.7389623333761,26.5224576165521,61.1977656095723,59.1106072056647,65.4304687749161
"Fn1",0.0925843642153106,0.0541890275041613,0,0.067635330664595,0.0843542924899248,0.00466167134989035,5.93668583071631,5.78575890807096,10.4797544681083
"Apol7d",0,0,0,0,0,0,0,0.0321104711038391,0
"Mreg",0.00622046693195421,0.0172937948915686,0,0.0191866892585237,0,0.0119017434916269,0.832581254333021,0.0632742392334588,0.035674572536476
"Pecr",0.735254293935808,1.20456655430952,0.614837851982766,0.992185059482021,0.892909278482034,0.678267342503024,2.49837197810238,1.2991059787954,2.49560173921396
"Tmem169",0.0177304851893891,0.0492933050762092,0,0.0136721774045663,0.0438475891386403,0.0169620455356962,0.142960538311239,0.475477400100186,0.305054662414415
"Xrcc5",5.37543128416529,7.68722765789246,6.74475392511304,5.13986916906602,4.52910911659351,4.22583902947685,6.92863565869116,9.11135323735473,8.72772180629438
"Marchf4",0.00300046185011989,0,0,0.00462738004880122,0,0.00287042176151561,0.00483853246759633,0.00832378061554246,0
"Smarcal1",8.78217093334252,8.96728356905322,8.34030458901155,7.1952831562444,7.21403320220711,6.79676071088873,10.0745786639328,12.4211278868904,12.1620207218384
"Ankar",0,0,0,0,0,0,0,0,0
"Rpl37a",1823.82866323253,1350.02643381011,1330.46753014593,2445.67864445658,2856.24930495963,2545.13098386997,4990.50667272293,2105.92683799163,2680.4679968845
"Tns1",0.0107847897263117,0.0128499729900229,0.0131178302484931,0.00712823415236042,0.038101207675028,0.00884346572631951,0.259630364338234,0.0897564056643362,0.118653143295635
"Rufy4",0,0,0,0,0,0,0.0586680058389204,0.0672848104289126,0.250376067789496
"Cxcr2",0.0455252758419955,0,0.0646025558473801,0.0351050544333708,0,0,18.5370029368531,12.5452728496441,15.1058567302081
"Cxcr1",0,0,0,0,0,0,0.561283367175729,0.214573766497825,0.570327575358263
"Arpc2",237.824039562139,370.462945424983,332.397912327171,242.204654157332,243.338587742062,224.197728527104,235.682979740145,322.94025511088,261.861534248198
"Gpbar1",1.66765063475754,0,0.946590580931409,0.257188848288119,0.824821871241311,0.95722476973112,1.88247259947388,1.85053618016003,3.27909551408003
"Aamp",293.596378989746,306.371172771992,248.006152540477,281.850943666831,263.523769064745,274.166055908536,318.297774909379,327.713752566124,329.8322298861
"Pnkd",2.26032374591149,1.89857803495045,1.82213758034343,2.33630965608733,1.89101517284107,2.39239969247819,3.38130875709524,3.57997448447773,3.02995990550434
"Tmbim1",10.8354796743376,10.4407723641682,9.02761495611714,9.8745172727451,9.26194478474356,10.3658697251678,16.4639051239612,19.717008703899,18.4273347658867
"Catip",0,0,0,0.0705896755767225,0,0,0.221432279315515,0.719538950006777,0.1125001579893
"Slc11a1",0.395661603269049,0.507690600295462,1.38206238380989,0.117345819801474,0.188167953850331,0.262047890690518,10.331376884436,7.90857313974744,5.90971656733799
"Ctdsp1",372.479771651838,334.887383392517,281.533579957853,314.985891969735,245.964584432696,269.923221442429,284.197038508357,325.292771693729,326.851079938996
"Mir26b",11.6539350240704,21.5997463631587,22.049992355814,2.99549364476751,4.80337442664057,14.8651376005303,18.7930877997897,43.1066074907867,22.2785606986026
"Vil1",0,0,0.0357995444520799,0.00972674331685213,0,0.0120672412427425,0.172899949514817,0.163301317040519,0.186020431615878
"Usp37",3.85511117806275,7.20706394045473,5.90995823688608,3.30042116739187,2.72498998747888,3.38601861512213,4.41045634385607,7.3627954998976,5.46636499485831
"Cnot9",26.580263779025,37.226290866175,37.6241396016013,27.3284555171663,23.7397133780039,26.358732673821,27.447503281277,40.337253354487,31.7867048502033
"Plcd4",0.843756538405198,1.39155540366402,0.892924892922435,0.430077588133063,0.389029848751261,0.547246176120698,0.518887499344533,0.872811252195538,1.159946840974
"Zfp142",44.5548264992367,44.4483046139064,43.704722037935,28.722933437271,22.3203602193359,33.8797218527108,32.3258566742436,49.907426589082,48.0992447456587
"Bcs1l",26.9400832505886,34.9078933402191,30.7864062946248,25.3697765004497,27.5139136832842,29.5737529940755,29.9234504698216,39.7564650113082,34.5725575771507
"Rnf25",49.3781543242092,58.0793179987156,43.4262349452004,36.9444216187993,35.0112624875135,48.5594494950658,56.6576795149215,56.3578979416581,53.1856433185687
"Stk36",0.00931727265673392,0.0518067225618242,0.0264433159830158,0.0143693083780715,0,0.0267403855084457,0.037562489135842,0.0344635536811316,0.0305342001649711
"Ttll4",7.89880722271346,9.65317213683315,7.88117858647198,4.77117325193838,2.94024302385751,5.90349431881718,10.3028479853947,13.3834284779534,12.6192597043313
"Cyp27a1",0.0271062533909612,0.0753592924052246,0.0769301543424123,0.0418038763379285,0,0.0777944031550966,5.51856841526066,1.22822189521766,1.5212402843611
"Wnt6",0,0,0,0,0.0304056319827561,0,0,0.0454778775285084,0
"Wnt10a",0,0,0,0,0,0,0.240897385495371,0.0502325359424867,0.0890105716580086
